Date,SECURITY,SECURITY TYPE,MODIFIED DURATION,QUANTITY,PRICE,YIELD TO MAT,UNDERLYING SECURITY,POSITION CR01,VALUE PCT NAV,POSITION PVBP,ACCOUNT,PORTFOLIO,MATURITY DATE,UNDERLYING CUSIP,VALUE,TRADE GROUP,STRATEGY,CURRENCY,COMPANY SYMBOL,CUSIP,ISIN,MATURITY BUCKET,COUPON,SECURITY PVBP,SECURITY CR01,CREDIT RATING,SECURITY CLASSIFICATION,UNDERLYING ISIN,BENCHMARK MATURITY DATE,PCT OF OUTSTANDING,FACE VALUE OUTSTANDING,CDS Adj Size (Calc),Yield,Yield CAD Fee Included,Fuding Status,TradeGroup Fixed,Benchmark Yield,Benchmark Yield Including Fee,Sprd Calculated,Sprd Funding Adjusted,OAS (Bloomberg),OAS Fund Adj(Bloomberg),Yrs Calc,Duration Calc,OAD Calc,Yrs Calc (Corps),Yrs Calc (Corps + CDX),Duration Calc (Corps),Duration Calc (Corps + CDX),Funding Cost
06/13/2025,TD 4.002 10/30,FixedFloatingDebt,3.9831823131838133,8900000.0,101.1025,3.7255363252186298,CAN 3.5 09/01/29,3584.29892412522,0.028432118016425863,3584.29892412522,BMO - Credit Opp,YTM Cap Credit Opp,2029-10-31,135087R89,9043986.51643836,TD 4.002 10/30,Carry,CAD,TD,89116CST5,CA89116CST58,3 to 5 Years,4.002,4.02730216193845,4.02730216193845,A,,CA135087R895,2029-09-01,0.0,0.0,9043986.51643836,3.7442915617836183,3.7442915617836183,Hedged,TD 4.002 10/30,2.9304325286042645,3.3304325286042644,81.38590331793539,41.38590331793539,100.32030711123109,55.32030711123109,4.386036960985626,3.9725644784127807,3.9775059326622526,4.386036960985626,4.386036960985626,3.9725644784127807,3.9725644784127807,0.0
06/13/2025,CM 3.8 12/30 CA,FixedFloatingDebt,4.088964344121544,3450000.0,100.274,3.73292882937689,CAN 3.5 09/01/29,1414.5668088652214,0.00925869680588382,1414.5668088652214,TD FIAF,YTM Cap FIAF,2029-12-10,135087R89,3461608.06849315,CM 3.8 12/30 CA,New Issue,CAD,CM,13607LF99,CA13607LF997,3 to 5 Years,3.8,4.1001936488847,4.1001936488847,A,,CA135087R895,2029-09-01,0.0,0.0,3461608.06849315,3.745370960816641,3.745370960816641,Hedged,CM 3.8 12/30 CA,2.9304325286042645,3.3304325286042644,81.49384322123763,41.49384322123764,100.9372189980406,55.937218998040606,4.4955509924709105,4.0954864225807865,4.128808014464884,4.4955509924709105,4.4955509924709105,4.0954864225807865,4.0954864225807865,0.0
06/13/2025,CM 3.8 12/30 CA,FixedFloatingDebt,4.088964344121544,4050000.0,100.274,3.73292882937689,CAN 3.5 09/01/29,1660.5784277983032,0.012775065324779379,1660.5784277983032,TD - Credit Opp,YTM Cap Credit Opp,2029-12-10,135087R89,4063626.8630137,CM 3.8 12/30 CA,New Issue,CAD,CM,13607LF99,CA13607LF997,3 to 5 Years,3.8,4.1001936488847,4.1001936488847,A,,CA135087R895,2029-09-01,0.0,0.0,4063626.8630137,3.745370960816641,3.745370960816641,Hedged,CM 3.8 12/30 CA,2.9304325286042645,3.3304325286042644,81.49384322123763,41.49384322123764,100.9372189980406,55.937218998040606,4.4955509924709105,4.0954864225807865,4.128808014464884,4.4955509924709105,4.4955509924709105,4.0954864225807865,4.0954864225807865,0.0
06/13/2025,NYLIFE 4 06/32 US,Bond,6.051828930971674,2300000.0,99.8685,4.02174094179926,CAN 2 06/01/32,1390.0902784633179,0.007221138419228637,1390.0902784633179,BMO - Credit Opp,YTM Cap Credit Opp,2032-06-17,135087N59,2296975.5,NYLIFE 4 06/32 US,New Issue,CAD,NYLIFE,649922AA9,,5 to 10 Years,4.0,6.04387077592747,6.04387077592747,AA,,CA135087N597,2032-06-01,0.0023,1000000000.0,2296975.5,4.031257899208197,4.031257899208197,Hedged,NYLIFE 4 06/32 US,3.2042174799562195,3.6042174799562194,82.70404192519774,42.70404192519774,87.94355429509956,42.94355429509956,7.011635865845311,6.051828930970992,6.051828930970992,7.011635865845311,7.011635865845311,6.051828930970992,6.051828930970992,0.0
06/13/2025,NYLIFE 4 06/32 US,Bond,6.051828930971674,2700000.0,99.8685,4.02174094179926,CAN 2 06/01/32,1631.8451095004166,0.0072121418366535755,1631.8451095004166,BMO FIAF (Prime),YTM Cap FIAF,2032-06-17,135087N59,2696449.5,NYLIFE 4 06/32 US,New Issue,CAD,NYLIFE,649922AA9,,5 to 10 Years,4.0,6.04387077592747,6.04387077592747,AA,,CA135087N597,2032-06-01,0.0027,1000000000.0,2696449.5,4.031257899208197,4.031257899208197,Hedged,NYLIFE 4 06/32 US,3.2042174799562195,3.6042174799562194,82.70404192519774,42.70404192519774,87.94355429509956,42.94355429509956,7.011635865845311,6.051828930970992,6.051828930970992,7.011635865845311,7.011635865845311,6.051828930970992,6.051828930970992,0.0
06/13/2025,CM 4.2 04/32 CA,FixedFloatingDebt,1.7316187192010328,18700000.0,101.182,3.51728581650157,CAN 1.25 03/01/27,3276.662490580479,0.05995670700463922,3276.662490580479,TD - Credit Opp,YTM Cap Credit Opp,2027-04-07,135087M84,19071658.6575342,CM 4.2 04/32 CA,Carry,CAD,CM,13607HR79,CA13607HR792,1 to 2 Years,4.2,1.7522259307917,1.7522259307917,BBB,,CA135087M847,2027-03-01,0.0,0.0,19071658.6575342,3.5435458850054182,3.5435458850054182,Hedged,CM 4.2 04/32 CA,2.715143277262353,3.115143277262353,82.84026077430653,42.840260774306536,90.46465958974464,45.46465958974464,1.8179329226557153,1.7266582368277577,1.726277050064322,1.8179329226557153,1.8179329226557153,1.7266582368277577,1.7266582368277577,0.0
06/13/2025,CM 4.2 04/32 CA,FixedFloatingDebt,1.7316187192010328,21300000.0,101.182,3.51728581650157,CAN 1.25 03/01/27,3732.2412325863206,0.05810298307089586,3732.2412325863206,TD FIAF,YTM Cap FIAF,2027-04-07,135087M84,21723333.1232877,CM 4.2 04/32 CA,Carry,CAD,CM,13607HR79,CA13607HR792,1 to 2 Years,4.2,1.7522259307917,1.7522259307917,BBB,,CA135087M847,2027-03-01,0.0,0.0,21723333.1232877,3.5435458850054182,3.5435458850054182,Hedged,CM 4.2 04/32 CA,2.715143277262353,3.115143277262353,82.84026077430653,42.840260774306536,90.46465958974464,45.46465958974464,1.8179329226557153,1.7266582368277577,1.726277050064322,1.8179329226557153,1.8179329226557153,1.7266582368277577,1.7266582368277577,0.0
06/13/2025,IPLCN 3.484 12/26 CA,Bond,1.4490897491737833,2350000.0,99.9745,3.50159870742487,CAN 1.5 06/01/26,340.4492543927169,0.00738595079398521,340.4492543927169,TD - Credit Opp,YTM Cap Credit Opp,2026-12-16,135087E67,2349400.75,IPLCN 3.484 12/26 CA,Carry,CAD,IPLCN,45834ZAP4,CA45834ZAP41,1 to 2 Years,3.484,1.4487202314583698,1.4487202314583698,BBB,,CA135087E679,2026-06-01,0.005222222222222223,450000000.0,2349400.75,3.535087494704632,3.535087494704632,Hedged,IPLCN 3.484 12/26 CA,2.704372198778984,3.104372198778984,83.07152959256476,43.07152959256477,75.38792860058116,30.387928600581162,1.51129363449692,1.2006209893303492,1.2006209893303492,1.51129363449692,1.51129363449692,1.2006209893303492,1.2006209893303492,0.0
06/13/2025,IPLCN 3.484 12/26 CA,Bond,1.4490897491737833,2650000.0,99.9745,3.50159870742487,CAN 1.5 06/01/26,383.91086133646803,0.007086096832996819,383.91086133646803,TD FIAF,YTM Cap FIAF,2026-12-16,135087E67,2649324.25,IPLCN 3.484 12/26 CA,Carry,CAD,IPLCN,45834ZAP4,CA45834ZAP41,1 to 2 Years,3.484,1.4487202314583698,1.4487202314583698,BBB,,CA135087E679,2026-06-01,0.00588888888888889,450000000.0,2649324.25,3.535087494704632,3.535087494704632,Hedged,IPLCN 3.484 12/26 CA,2.704372198778984,3.104372198778984,83.07152959256476,43.07152959256477,75.38792860058116,30.387928600581162,1.51129363449692,1.2006209893303492,1.2006209893303492,1.51129363449692,1.51129363449692,1.2006209893303492,1.2006209893303492,0.0
06/13/2025,ARXCN 3.577 06/28 CA,Bond,2.820498529831916,4675000.0,99.944,3.5968590899785204,CAN 3.5 03/01/28,1317.8446561813107,0.014688845035357294,1317.8446561813107,TD - Credit Opp,YTM Cap Credit Opp,2028-06-17,135087P57,4672382.0,ARXCN 3.577 06/28 CA,New Issue,CAD,ARXCN,00208DAC5,CA00208DAC52,3 to 5 Years,3.577,2.81891905065521,2.81891905065521,BBB,,CA135087P576,2028-03-01,0.0085,550000000.0,4672382.0,3.614601715966125,3.614601715966125,Hedged,ARXCN 3.577 06/28 CA,2.781373345902889,3.181373345902889,83.32283700632361,43.322837006323624,83.37959672358356,38.37959672358356,3.0143737166324436,2.8209407814300587,2.8209407814300587,3.0143737166324436,3.0143737166324436,2.8209407814300587,2.8209407814300587,0.0
06/13/2025,ARXCN 3.577 06/28 CA,Bond,2.820498529831916,5325000.0,99.944,3.5968590899785204,CAN 3.5 03/01/28,1501.0743944738992,0.014234699620083146,1501.0743944738992,TD FIAF,YTM Cap FIAF,2028-06-17,135087P57,5322018.0,ARXCN 3.577 06/28 CA,New Issue,CAD,ARXCN,00208DAC5,CA00208DAC52,3 to 5 Years,3.577,2.81891905065521,2.81891905065521,BBB,,CA135087P576,2028-03-01,0.009681818181818182,550000000.0,5322018.0,3.614601715966125,3.614601715966125,Hedged,ARXCN 3.577 06/28 CA,2.781373345902889,3.181373345902889,83.32283700632361,43.322837006323624,83.37959672358356,38.37959672358356,3.0143737166324436,2.8209407814300587,2.8209407814300587,3.0143737166324436,3.0143737166324436,2.8209407814300587,2.8209407814300587,0.0
06/13/2025,CNHI 4 04/28 CA,Bond,2.64843929406207,3325000.0,101.0305,3.61077459375326,CAN 3.5 03/01/28,889.7444039293263,0.009049283662694326,889.7444039293263,TD FIAF,YTM Cap FIAF,2028-04-11,135087P57,3383313.44006849,CNHI 4 04/28 CA,New Issue,CAD,CNHI,12658MAD3,CA12658MAD35,2 to 3 Years,4.0,2.67592301933632,2.67592301933632,BBB,,CA135087P576,2028-03-01,0.011083333333333334,300000000.0,3383313.44006849,3.6247916029997715,3.6247916029997715,Hedged,CNHI 4 04/28 CA,2.781373345902889,3.181373345902889,84.34182570968827,44.34182570968828,85.67635450594592,40.67635450594592,2.830937713894593,2.638545637861639,2.638545637861639,2.830937713894593,2.830937713894593,2.638545637861639,2.638545637861639,0.0
06/13/2025,CNHI 4 04/28 CA,Bond,2.64843929406207,4675000.0,101.0305,3.61077459375326,CAN 3.5 03/01/28,1250.9940115397296,0.014954830893934505,1250.9940115397296,TD - Credit Opp,YTM Cap Credit Opp,2028-04-11,135087P57,4756989.57363014,CNHI 4 04/28 CA,New Issue,CAD,CNHI,12658MAD3,CA12658MAD35,2 to 3 Years,4.0,2.67592301933632,2.67592301933632,BBB,,CA135087P576,2028-03-01,0.015583333333333333,300000000.0,4756989.57363014,3.6247916029997715,3.6247916029997715,Hedged,CNHI 4 04/28 CA,2.781373345902889,3.181373345902889,84.34182570968827,44.34182570968828,85.67635450594592,40.67635450594592,2.830937713894593,2.638545637861639,2.638545637861639,2.830937713894593,2.830937713894593,2.638545637861639,2.638545637861639,0.0
06/13/2025,MFCCN 5.409 03/33 CA,FixedFloatingDebt,2.5382092696683127,1275000.0,104.781,3.5559176258484904,CAN 2.75 09/01/27,339.14103340540595,0.0036227865048311554,339.14103340540595,BMO FIAF (Prime),YTM Cap FIAF,2028-03-10,135087N83,1354474.3130137,MFCCN 5.409 03/33 CA,Trading,CAD,MFCCN,56501RAQ9,CA56501RAQ98,2 to 3 Years,5.409,2.65992967376789,2.65992967376789,A,,CA135087N837,2027-09-01,0.0,0.0,1354474.3130137,3.589394597772749,3.589394597772749,Hedged,MFCCN 5.409 03/33 CA,2.745641063542294,3.145641063542294,84.3753534230455,44.3753534230455,93.53457465075584,48.53457465075584,2.7433264887063653,2.5122041927415073,2.513107007556091,2.7433264887063653,2.7433264887063653,2.5122041927415073,2.5122041927415073,0.0
06/13/2025,MFCCN 5.409 03/33 CA,FixedFloatingDebt,2.5382092696683127,3725000.0,104.781,3.5559176258484904,CAN 2.75 09/01/27,990.823803478539,0.01244045236139119,990.823803478539,BMO - Credit Opp,YTM Cap Credit Opp,2028-03-10,135087N83,3957189.65958904,MFCCN 5.409 03/33 CA,Trading,CAD,MFCCN,56501RAQ9,CA56501RAQ98,2 to 3 Years,5.409,2.65992967376789,2.65992967376789,A,,CA135087N837,2027-09-01,0.0,0.0,3957189.65958904,3.589394597772749,3.589394597772749,Hedged,MFCCN 5.409 03/33 CA,2.745641063542294,3.145641063542294,84.3753534230455,44.3753534230455,93.53457465075584,48.53457465075584,2.7433264887063653,2.5122041927415073,2.513107007556091,2.7433264887063653,2.7433264887063653,2.5122041927415073,2.5122041927415073,0.0
06/13/2025,IFCCN 4.653 05/34 CA,FixedFloatingDebt,3.5651625626060337,1500000.0,103.4035,3.7103009709373103,CAN 4 03/01/29,552.9963918303689,0.0041642961228995495,552.9963918303689,BMO FIAF (Prime),YTM Cap FIAF,2029-05-16,135087Q98,1556931.9701087,IFCCN 4.653 05/34 CA,New Issue,CAD,IFCCN,45823TAP1,CA45823TAP18,3 to 5 Years,4.653,3.6866426122024603,3.6866426122024603,A,,CA135087Q988,2029-03-01,0.0,0.0,1556931.9701087,3.7340472003117893,3.7340472003117893,Hedged,IFCCN 4.653 05/34 CA,2.8878410389176037,3.2878410389176036,84.62061613941856,44.620616139418566,100.96607623953902,55.96607623953902,3.9260780287474333,3.5609823606376834,5.4125571056207145,3.9260780287474333,3.9260780287474333,3.5609823606376834,3.5609823606376834,0.0
06/13/2025,IFCCN 4.653 05/34 CA,FixedFloatingDebt,3.5651625626060337,2500000.0,103.4035,3.7103009709373103,CAN 4 03/01/29,921.660653050615,0.008157699306092767,921.660653050615,BMO - Credit Opp,YTM Cap Credit Opp,2029-05-16,135087Q98,2594886.61684783,IFCCN 4.653 05/34 CA,New Issue,CAD,IFCCN,45823TAP1,CA45823TAP18,3 to 5 Years,4.653,3.6866426122024603,3.6866426122024603,A,,CA135087Q988,2029-03-01,0.0,0.0,2594886.61684783,3.7340472003117893,3.7340472003117893,Hedged,IFCCN 4.653 05/34 CA,2.8878410389176037,3.2878410389176036,84.62061613941856,44.620616139418566,100.96607623953902,55.96607623953902,3.9260780287474333,3.5609823606376834,5.4125571056207145,3.9260780287474333,3.9260780287474333,3.5609823606376834,3.5609823606376834,0.0
06/13/2025,ACOXCN 3.878 05/30 C,Bond,4.4640036049079805,925000.0,100.324,3.80511587854857,CAN 2.75 03/01/30,414.2669697895349,0.0029235785851135913,414.2669697895349,BMO - Credit Opp,YTM Cap Credit Opp,2030-05-27,135087S47,929962.561643836,ACOXCN 3.878 05/30 C,New Issue,CAD,ACOXCN,046789AB9,CA046789AB90,3 to 5 Years,3.878,4.47856183556254,4.47856183556254,BBB,,CA135087S471,2030-03-01,0.0037,250000000.0,929962.561643836,3.82284297,3.82284297,Hedged,ACOXCN 3.878 05/30 C,2.97283706021237,3.37283706021237,85.000590978763,45.000590978763015,80.59148301836285,35.59148301836285,4.87337440109514,4.396011313364027,4.396011313364027,4.87337440109514,4.87337440109514,4.396011313364027,4.396011313364027,0.0
06/13/2025,ACOXCN 3.878 05/30 C,Bond,4.4640036049079805,1075000.0,100.324,3.80511587854857,CAN 2.75 03/01/30,481.445397322973,0.002890707602681508,481.445397322973,BMO FIAF (Prime),YTM Cap FIAF,2030-05-27,135087S47,1080767.30136986,ACOXCN 3.878 05/30 C,New Issue,CAD,ACOXCN,046789AB9,CA046789AB90,3 to 5 Years,3.878,4.47856183556254,4.47856183556254,BBB,,CA135087S471,2030-03-01,0.0043,250000000.0,1080767.30136986,3.82284297,3.82284297,Hedged,ACOXCN 3.878 05/30 C,2.97283706021237,3.37283706021237,85.000590978763,45.000590978763015,80.59148301836285,35.59148301836285,4.87337440109514,4.396011313364027,4.396011313364027,4.87337440109514,4.87337440109514,4.396011313364027,4.396011313364027,0.0
06/13/2025,GIBACN 4.147 09/29 C,Bond,3.8459110739060036,1225000.0,101.456,3.76934912460395,CAN 3.5 09/01/29,478.03880681120484,0.0033625326790820923,478.03880681120484,TD FIAF,YTM Cap FIAF,2029-09-05,135087R89,1257171.55410959,GIBACN 4.147 09/29 C,New Issue,CAD,GIBACN,12532HAJ3,CA12532HAJ38,3 to 5 Years,4.147,3.90235760662208,3.90235760662208,BBB,,CA135087R895,2029-09-01,0.0027222222222222222,450000000.0,1257171.55410959,3.7848572799999998,3.7848572799999998,Hedged,GIBACN 4.147 09/29 C,2.9304325286042645,3.3304325286042644,85.44247513957353,45.44247513957353,82.65450453644654,37.65450453644654,4.147843942505133,3.7422577580922707,3.7422577580922707,4.147843942505133,4.147843942505133,3.7422577580922707,3.7422577580922707,0.0
06/13/2025,GIBACN 4.147 09/29 C,Bond,3.8459110739060036,1775000.0,101.456,3.76934912460395,CAN 3.5 09/01/29,692.6684751754191,0.005726722267420456,692.6684751754191,TD - Credit Opp,YTM Cap Credit Opp,2029-09-05,135087R89,1821615.92534247,GIBACN 4.147 09/29 C,New Issue,CAD,GIBACN,12532HAJ3,CA12532HAJ38,3 to 5 Years,4.147,3.90235760662208,3.90235760662208,BBB,,CA135087R895,2029-09-01,0.003944444444444445,450000000.0,1821615.92534247,3.7848572799999998,3.7848572799999998,Hedged,GIBACN 4.147 09/29 C,2.9304325286042645,3.3304325286042644,85.44247513957353,45.44247513957353,82.65450453644654,37.65450453644654,4.147843942505133,3.7422577580922707,3.7422577580922707,4.147843942505133,4.147843942505133,3.7422577580922707,3.7422577580922707,0.0
06/13/2025,TD 3.842 05/31 CA,FixedFloatingDebt,4.46998384496079,4600000.0,99.9655,3.84935921413522,CAN 2.75 03/01/30,2055.5221406165297,0.014483703887863016,2055.5221406165297,BMO - Credit Opp,YTM Cap Credit Opp,2030-05-29,135087S47,4607128.55068493,TD 3.842 05/31 CA,New Issue,CAD,TD,89116CQ34,CA89116CQ341,3 to 5 Years,3.842,4.4685263926446295,4.4685263926446295,A,,CA135087S471,2030-03-01,0.0,0.0,4607128.55068493,3.856919301221475,3.856919301221475,Hedged,TD 3.842 05/31 CA,2.97283706021237,3.37283706021237,88.40822410091049,48.4082241009105,110.0575145279009,65.0575145279009,4.960985626283367,4.475269194544964,4.629167823889894,4.960985626283367,4.960985626283367,4.475269194544964,4.475269194544964,0.0
06/13/2025,TD 3.842 05/31 CA,FixedFloatingDebt,4.46998384496079,5400000.0,99.9655,3.84935921413522,CAN 2.75 03/01/30,2413.0042520281,0.014465659110093235,2413.0042520281,BMO FIAF (Prime),YTM Cap FIAF,2030-05-29,135087S47,5408368.29863014,TD 3.842 05/31 CA,New Issue,CAD,TD,89116CQ34,CA89116CQ341,3 to 5 Years,3.842,4.4685263926446295,4.4685263926446295,A,,CA135087S471,2030-03-01,0.0,0.0,5408368.29863014,3.856919301221475,3.856919301221475,Hedged,TD 3.842 05/31 CA,2.97283706021237,3.37283706021237,88.40822410091049,48.4082241009105,110.0575145279009,65.0575145279009,4.960985626283367,4.475269194544964,4.629167823889894,4.960985626283367,4.960985626283367,4.475269194544964,4.475269194544964,0.0
06/13/2025,CNRCN 4.2 06/35 CA,Bond,8.07516809532155,1375000.0,99.231,4.29544333464579,CAN 3.25 06/01/35,1101.8047981339932,0.00429241232637966,1101.8047981339932,TD - Credit Opp,YTM Cap Credit Opp,2035-06-10,135087S62,1365375.56506849,CNRCN 4.2 06/35 CA,New Issue,CAD,CNRCN,136375DU3,CA136375DU36,5 to 10 Years,4.2,8.01312580461086,8.01312580461086,A,,CA135087S620,2035-06-01,0.00275,500000000.0,1365375.56506849,4.303683076172636,4.303683076172636,Hedged,CNRCN 4.2 06/35 CA,3.40561081335467,3.80561081335467,89.80722628179656,49.80722628179657,89.59931874163682,44.59931874163682,9.99315537303217,8.083581464892406,8.083581464892406,9.99315537303217,9.99315537303217,8.083581464892406,8.083581464892406,0.0
06/13/2025,CNRCN 4.2 06/35 CA,Bond,8.07516809532155,1625000.0,99.231,4.29544333464579,CAN 3.25 06/01/35,1302.1329432492646,0.004315933670368285,1302.1329432492646,TD FIAF,YTM Cap FIAF,2035-06-10,135087S62,1613625.66780822,CNRCN 4.2 06/35 CA,New Issue,CAD,CNRCN,136375DU3,CA136375DU36,5 to 10 Years,4.2,8.01312580461086,8.01312580461086,A,,CA135087S620,2035-06-01,0.00325,500000000.0,1613625.66780822,4.303683076172636,4.303683076172636,Hedged,CNRCN 4.2 06/35 CA,3.40561081335467,3.80561081335467,89.80722628179656,49.80722628179657,89.59931874163682,44.59931874163682,9.99315537303217,8.083581464892406,8.083581464892406,9.99315537303217,9.99315537303217,8.083581464892406,8.083581464892406,0.0
06/13/2025,SAPCN 3.879 07/30 CA,Bond,4.504508576900368,2300000.0,99.8592900178622,3.9102559990048302,CAN 1.25 06/01/30,1034.5791652478765,0.007220472477957307,1034.5791652478765,TD - Credit Opp,YTM Cap Credit Opp,2030-07-02,135087K37,2296763.67041083,SAPCN 3.879 07/30 CA,New Issue,CAD,SAPCN,802912AA3,CA802912AA30,5 to 10 Years,3.879,4.49817028368642,4.49817028368642,BBB,,CA135087K379,2030-06-01,0.00575,400000000.0,2296763.67041083,3.904318956172559,3.904318956172559,Hedged,SAPCN 3.879 07/30 CA,3.001974098265515,3.401974098265515,90.23448579070438,50.2344857907044,93.35168491773531,48.35168491773531,5.0513347022587265,4.505109363276223,4.505109363276223,5.0513347022587265,5.0513347022587265,4.505109363276223,4.505109363276223,0.0
06/13/2025,SAPCN 3.879 07/30 CA,Bond,4.504508576900368,2700000.0,99.8592900178622,3.9102559990048302,CAN 1.25 06/01/30,1214.5059765953333,0.007211476725056919,1214.5059765953333,TD FIAF,YTM Cap FIAF,2030-07-02,135087K37,2696200.83048228,SAPCN 3.879 07/30 CA,New Issue,CAD,SAPCN,802912AA3,CA802912AA30,5 to 10 Years,3.879,4.49817028368642,4.49817028368642,BBB,,CA135087K379,2030-06-01,0.00675,400000000.0,2696200.83048228,3.904318956172559,3.904318956172559,Hedged,SAPCN 3.879 07/30 CA,3.001974098265515,3.401974098265515,90.23448579070438,50.2344857907044,93.35168491773531,48.35168491773531,5.0513347022587265,4.505109363276223,4.505109363276223,5.0513347022587265,5.0513347022587265,4.505109363276223,4.505109363276223,0.0
06/13/2025,PLD 5.25 01/15/31 US,Bond,4.836241886231681,2350000.0,106.23,3.99277695599606,CAN 0.5 12/01/30,1207.57031943295,0.006814506616123734,1207.57031943295,BMO FIAF (Prime),YTM Cap FIAF,2031-01-15,135087L44,2547783.08219178,PLD 5.25 01/15/31 US,Trading,CAD,PLD,74340XCD1,CA74340XCD18,5 to 10 Years,5.25,5.13859710397,5.13859710397,A,,CA135087L443,2030-12-01,0.0047,500000000.0,2547783.08219178,3.9624238099999998,3.9624238099999998,Hedged,PLD 5.25 01/15/31 US,3.05983884023798,3.45983884023798,90.25849697620197,50.25849697620197,95.5851893696431,50.5851893696431,5.341546885694729,4.564175109799958,4.564175109799958,5.341546885694729,5.341546885694729,4.564175109799958,4.564175109799958,0.0
06/13/2025,PLD 5.25 01/15/31 US,Bond,4.836241886231681,2650000.0,106.23,3.99277695599606,CAN 0.5 12/01/30,1361.7282325520503,0.00903212143793157,1361.7282325520503,BMO - Credit Opp,YTM Cap Credit Opp,2031-01-15,135087L44,2873031.98630137,PLD 5.25 01/15/31 US,Trading,CAD,PLD,74340XCD1,CA74340XCD18,5 to 10 Years,5.25,5.13859710397,5.13859710397,A,,CA135087L443,2030-12-01,0.0053,500000000.0,2873031.98630137,3.9624238099999998,3.9624238099999998,Hedged,PLD 5.25 01/15/31 US,3.05983884023798,3.45983884023798,90.25849697620197,50.25849697620197,95.5851893696431,50.5851893696431,5.341546885694729,4.564175109799958,4.564175109799958,5.341546885694729,5.341546885694729,4.564175109799958,4.564175109799958,0.0
06/13/2025,ENMAXC 3.771 06/30 C,Bond,4.493239069110047,2475000.0,99.608,3.85818324023755,CAN 1.25 06/01/30,1107.7288184876659,0.006600724633664515,1107.7288184876659,TD FIAF,YTM Cap FIAF,2030-06-06,135087K37,2467855.04794521,ENMAXC 3.771 06/30 C,New Issue,CAD,ENMAXC,293365AJ1,CA293365AJ19,3 to 5 Years,3.771,4.47567199388956,4.47567199388956,BBB,,CA135087K379,2030-06-01,0.009,275000000.0,2467855.04794521,3.8731589108572577,3.8731589108572577,Cash,Cash,2.95,2.95,92.31589108572575,92.31589108572575,91.09144709974684,46.091447099746844,4.983561643835617,4.498467570268002,4.498467570268002,4.983561643835617,4.983561643835617,4.498467570268002,4.498467570268002,0.0
06/13/2025,ENMAXC 3.771 06/30 C,Bond,4.493239069110047,2525000.0,99.608,3.85818324023755,CAN 1.25 06/01/30,1130.1071784571138,0.007915076805930621,1130.1071784571138,TD - Credit Opp,YTM Cap Credit Opp,2030-06-06,135087K37,2517710.70547945,ENMAXC 3.771 06/30 C,New Issue,CAD,ENMAXC,293365AJ1,CA293365AJ19,3 to 5 Years,3.771,4.47567199388956,4.47567199388956,BBB,,CA135087K379,2030-06-01,0.009181818181818183,275000000.0,2517710.70547945,3.8731589108572577,3.8731589108572577,Cash,Cash,2.95,2.95,92.31589108572575,92.31589108572575,91.09144709974684,46.091447099746844,4.983561643835617,4.498467570268002,4.498467570268002,4.983561643835617,4.983561643835617,4.498467570268002,4.498467570268002,0.0
06/13/2025,EQBCN 3.91 12/27 CA,Bond,2.3647237311757343,4500000.0,100.528,3.68716931350598,CAN 2.75 09/01/27,1069.950589327782,0.012332985268862963,1069.950589327782,BMO FIAF (Prime),YTM Cap FIAF,2027-12-17,135087N83,4611011.91780822,EQBCN 3.91 12/27 CA,New Issue,CAD,EQBCN,29446NAQ3,CA29446NAQ30,2 to 3 Years,3.91,2.37766797628396,2.37766797628396,BBB,,CA135087N837,2027-09-01,0.013846153846153847,325000000.0,4611011.91780822,3.68877771,3.68877771,Hedged,EQBCN 3.91 12/27 CA,2.745641063542294,3.145641063542294,94.3136646457706,54.31366464577061,94.83123009394144,49.83123009394144,2.431211498973306,2.2558087040556436,2.2558087040556436,2.431211498973306,2.431211498973306,2.2558087040556436,2.2558087040556436,0.0
06/13/2025,EQBCN 3.91 12/27 CA,Bond,2.3647237311757343,5500000.0,100.528,3.68716931350598,CAN 2.75 09/01/27,1307.717386956178,0.017717226095468507,1307.717386956178,BMO - Credit Opp,YTM Cap Credit Opp,2027-12-17,135087N83,5635681.23287671,EQBCN 3.91 12/27 CA,New Issue,CAD,EQBCN,29446NAQ3,CA29446NAQ30,2 to 3 Years,3.91,2.37766797628396,2.37766797628396,BBB,,CA135087N837,2027-09-01,0.016923076923076923,325000000.0,5635681.23287671,3.68877771,3.68877771,Hedged,EQBCN 3.91 12/27 CA,2.745641063542294,3.145641063542294,94.3136646457706,54.31366464577061,94.83123009394144,49.83123009394144,2.431211498973306,2.2558087040556436,2.2558087040556436,2.431211498973306,2.431211498973306,2.2558087040556436,2.2558087040556436,0.0
06/13/2025,SLFCN 5.5 07/35 CA,FixedFloatingDebt,4.4132949709351195,625000.0,107.1205,3.93104336239736,CAN 1.25 06/01/30,295.5392260707956,0.001831766285446919,295.5392260707956,BMO FIAF (Prime),YTM Cap FIAF,2030-07-04,135087K37,684854.15239726,SLFCN 5.5 07/35 CA,New Issue,CAD,SLFCN,86682ZAT3,CA86682ZAT36,5 to 10 Years,5.5,4.72862761713273,4.72862761713273,BBB,,CA135087K379,2030-06-01,0.0,0.0,684854.15239726,3.9482865741784106,3.9482865741784106,Hedged,SLFCN 5.5 07/35 CA,3.001974098265515,3.401974098265515,94.63124759128956,54.631247591289565,119.83792238506214,74.83792238506214,5.059548254620124,4.3245148595872775,4.324908352086575,5.059548254620124,5.059548254620124,4.3245148595872775,4.3245148595872775,0.0
